index,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
9983,Uzhur,Uzhur,55.3292,89.8207,Russia,RU,RUS,Krasnoyarskiy Kray,,19212.0,1643237169
9987,Polyarnyy,Polyarnyy,69.2052,33.4502,Russia,RU,RUS,Murmanskaya Oblast’,,19200.0,1643432811
10037,Slyudyanka,Slyudyanka,51.6538,103.6988,Russia,RU,RUS,Irkutskaya Oblast’,,18809.0,1643956172
10058,Kavalerovo,Kavalerovo,44.2702,135.0498,Russia,RU,RUS,Primorskiy Kray,,18657.0,1643093138
10067,Vanino,Vanino,49.0873,140.2425,Russia,RU,RUS,Khabarovskiy Kray,,18618.0,1643490098
10091,Kyakhta,Kyakhta,50.3527,106.4527,Russia,RU,RUS,Buryatiya,,18431.0,1643237220
10140,Abaza,Abaza,52.669,90.0954,Russia,RU,RUS,Khakasiya,,18094.0,1643885049
10160,Kurtamysh,Kurtamysh,54.9087,64.4333,Russia,RU,RUS,Kurganskaya Oblast’,,17936.0,1643527477
10176,Sovetsk,Sovetsk,57.5785,48.9581,Russia,RU,RUS,Kirovskaya Oblast’,,17869.0,1643054411
10279,Pallasovka,Pallasovka,50.0477,46.8773,Russia,RU,RUS,Volgogradskaya Oblast’,,17139.0,1643361305
10292,Plast,Plast,54.3685,60.8085,Russia,RU,RUS,Chelyabinskaya Oblast’,,17050.0,1643651635
10296,Nevel’sk,Nevel'sk,46.6803,141.8699,Russia,RU,RUS,Sakhalinskaya Oblast’,,17000.0,1643719954
10358,Poronaysk,Poronaysk,49.2416,143.085,Russia,RU,RUS,Sakhalinskaya Oblast’,,16677.0,1643094568
10375,Kamenka,Kamenka,53.1947,44.0444,Russia,RU,RUS,Penzenskaya Oblast’,,16560.0,1643795205
10413,Kupino,Kupino,54.3592,77.2742,Russia,RU,RUS,Novosibirskaya Oblast’,,16333.0,1643059736
10467,Nikolayevsk,Nikolayevsk,50.0161,45.4261,Russia,RU,RUS,Volgogradskaya Oblast’,,16044.0,1643965946
10494,Bodaybo,Bodaybo,57.965,114.329,Russia,RU,RUS,Irkutskaya Oblast’,,15933.0,1643017251
10503,Nikel’,Nikel',69.4126,30.2188,Russia,RU,RUS,Murmanskaya Oblast’,,15866.0,1643124017
10533,Kodinsk,Kodinsk,58.6981,99.1777,Russia,RU,RUS,Krasnoyarskiy Kray,,15670.0,1643232820
10534,Gornyak,Gornyak,50.9881,81.4877,Russia,RU,RUS,Altayskiy Kray,,15668.0,1643814454
10598,Nerchinsk,Nerchinsk,52.009,116.5486,Russia,RU,RUS,Zabaykal’skiy Kray,,15360.0,1643896987
10600,Kulunda,Kulunda,52.5827,78.9473,Russia,RU,RUS,Altayskiy Kray,,15345.0,1643649266
10615,Udachnyy,Udachnyy,66.4232,112.3965,Russia,RU,RUS,Sakha (Yakutiya),,15266.0,1643138235
10621,Vyazemskiy,Vyazemskiy,47.5328,134.7475,Russia,RU,RUS,Khabarovskiy Kray,,15247.0,1643608053
10695,Chegdomyn,Chegdomyn,51.1178,133.0241,Russia,RU,RUS,Khabarovskiy Kray,,14855.0,1643328181
10753,Ust’-Ordynskiy,Ust'-Ordynskiy,52.833,104.7,Russia,RU,RUS,Irkutskaya Oblast’,,14538.0,1643007224
10838,Shilka,Shilka,51.8706,116.0306,Russia,RU,RUS,Zabaykal’skiy Kray,,14132.0,1643938937
10908,Kem’,Kem',64.9536,34.5684,Russia,RU,RUS,Kareliya,,13829.0,1643304829
11014,Golyshmanovo,Golyshmanovo,56.3819,68.3715,Russia,RU,RUS,Tyumenskaya Oblast’,,13424.0,1643817304
11042,Kirensk,Kirensk,57.7857,108.1119,Russia,RU,RUS,Irkutskaya Oblast’,,13308.0,1643494440
11070,Uyar,Uyar,55.8104,94.3153,Russia,RU,RUS,Krasnoyarskiy Kray,,13167.0,1643343542
11194,Uglegorsk,Uglegorsk,49.0833,142.0333,Russia,RU,RUS,Sakhalinskaya Oblast’,,12669.0,1643572665
11200,Mogocha,Mogocha,53.7333,119.7666,Russia,RU,RUS,Zabaykal’skiy Kray,,12647.0,1643177886
11293,Nazyvayevsk,Nazyvayevsk,55.567,71.35,Russia,RU,RUS,Omskaya Oblast’,,12284.0,1643639751
11321,Belomorsk,Belomorsk,64.5252,34.7658,Russia,RU,RUS,Kareliya,,12165.0,1643588400
11334,Cherlak,Cherlak,54.1605,74.82,Russia,RU,RUS,Omskaya Oblast’,,12122.0,1643336296
11366,Aleksandrovsk-Sakhalinskiy,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,Russia,RU,RUS,Sakhalinskaya Oblast’,,12024.0,1643873847
11380,Dolinsk,Dolinsk,47.3504,142.8,Russia,RU,RUS,Sakhalinskaya Oblast’,,11989.0,1643206913
11454,Magdagachi,Magdagachi,53.45,125.8,Russia,RU,RUS,Amurskaya Oblast’,,11739.0,1643413401
11521,Severnyy,Severnyy,67.6083,64.1233,Russia,RU,RUS,Komi,,11562.0,1643427677
11536,Zmeinogorsk,Zmeinogorsk,51.1571,82.195,Russia,RU,RUS,Altayskiy Kray,,11514.0,1643913373
11540,Aginskoye,Aginskoye,51.1031,114.5228,Russia,RU,RUS,Zabaykal’skiy Kray,,11491.0,1643514234
11577,Kirs,Kirs,59.3138,52.2452,Russia,RU,RUS,Kirovskaya Oblast’,,11385.0,1643457660
11728,Kargat,Kargat,55.1959,80.2811,Russia,RU,RUS,Novosibirskaya Oblast’,,10881.0,1643914194
11801,Khilok,Khilok,51.35,110.45,Russia,RU,RUS,Zabaykal’skiy Kray,,10627.0,1643397911
11896,Taksimo,Taksimo,56.3315,114.89,Russia,RU,RUS,Buryatiya,,10359.0,1643663655
11972,Nogliki,Nogliki,51.8333,143.1667,Russia,RU,RUS,Sakhalinskaya Oblast’,,10098.0,1643874280
12006,Skovorodino,Skovorodino,53.9833,123.9167,Russia,RU,RUS,Amurskaya Oblast’,,10007.0,1643357581
14368,Progress,Progress,49.7504,129.6167,Russia,RU,RUS,Amurskaya Oblast’,,146.0,1643007077
14371,Obluch’ye,Obluch'ye,49.0,131.0833,Russia,RU,RUS,Yevreyskaya Avtonomnaya Oblast’,,10000.0,1643987123
14372,Olëkminsk,Olekminsk,60.5032,120.3926,Russia,RU,RUS,Sakha (Yakutiya),,10000.0,1643265838
14375,Vilyuysk,Vilyuysk,63.7553,121.6248,Russia,RU,RUS,Sakha (Yakutiya),,9948.0,1643430483
14391,Pokrovsk,Pokrovsk,61.4934,129.1272,Russia,RU,RUS,Sakha (Yakutiya),,9763.0,1643183370
14405,Biryusinsk,Biryusinsk,55.9607,97.8144,Russia,RU,RUS,Irkutskaya Oblast’,,9583.0,1643008672
14406,Dombarovskiy,Dombarovskiy,50.7546,59.54,Russia,RU,RUS,Orenburgskaya Oblast’,,9556.0,1643794034
14409,Igrim,Igrim,63.1933,64.4194,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,9545.0,1643468393
14417,Shira,Shira,54.4914,89.9531,Russia,RU,RUS,Khakasiya,,9358.0,1643191566
14436,Ust’-Nera,Ust'-Nera,64.5666,143.2,Russia,RU,RUS,Sakha (Yakutiya),,9148.0,1643124244
14486,Suntar,Suntar,62.1444,117.6319,Russia,RU,RUS,Sakha (Yakutiya),,8639.0,1643961858
14521,Olovyannaya,Olovyannaya,50.95,115.5666,Russia,RU,RUS,Zabaykal’skiy Kray,,8247.0,1643754076
14534,Dal’negorsk,Dal'negorsk,44.5372,135.5172,Russia,RU,RUS,Primorskiy Kray,,8123.0,1643147456
14617,Igarka,Igarka,67.4671,86.5833,Russia,RU,RUS,Krasnoyarskiy Kray,,7470.0,1643125542
14628,Susuman,Susuman,62.7833,148.1668,Russia,RU,RUS,Magadanskaya Oblast’,,7367.0,1643731360
14701,Khandyga,Khandyga,62.666,135.6,Russia,RU,RUS,Sakha (Yakutiya),,6796.0,1643340100
14719,Makarov,Makarov,48.6337,142.8,Russia,RU,RUS,Sakhalinskaya Oblast’,,6663.0,1643711002
14770,Verkhnevilyuysk,Verkhnevilyuysk,63.4457,120.3167,Russia,RU,RUS,Sakha (Yakutiya),,6341.0,1643968444
14799,Umba,Umba,66.6814,34.3455,Russia,RU,RUS,Murmanskaya Oblast’,,6128.0,1643774657
14824,Tazovskiy,Tazovskiy,67.4667,78.7,Russia,RU,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,,5981.0,1643167905
14844,Mundybash,Mundybash,53.2333,87.3167,Russia,RU,RUS,Kemerovskaya Oblast’,,5870.0,1643009473
14866,Bilibino,Bilibino,68.0504,166.3333,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,5757.0,1643015766
14875,Tiksi,Tiksi,71.6269,128.835,Russia,RU,RUS,Sakha (Yakutiya),,5700.0,1643870212
14901,Okhotsk,Okhotsk,59.383,143.217,Russia,RU,RUS,Khabarovskiy Kray,,5570.0,1643017106
14927,Tura,Tura,64.2833,100.25,Russia,RU,RUS,Krasnoyarskiy Kray,,5444.0,1643809018
14996,Chernyshevskiy,Chernyshevskiy,63.0128,112.4714,Russia,RU,RUS,Sakha (Yakutiya),,5137.0,1643326299
15030,Artëmovsk,Artemovsk,54.3487,93.4355,Russia,RU,RUS,Krasnoyarskiy Kray,,4948.0,1643012116
15031,Ust’-Kamchatsk,Ust'-Kamchatsk,56.2135,162.435,Russia,RU,RUS,Kamchatskiy Kray,,4939.0,1643715088
15034,Pevek,Pevek,69.7008,170.3133,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,4837.0,1643597133
15036,Turukhansk,Turukhansk,65.8382,87.955,Russia,RU,RUS,Krasnoyarskiy Kray,,4774.0,1643037921
15039,Bagdarin,Bagdarin,54.4333,113.6,Russia,RU,RUS,Buryatiya,,4676.0,1643127681
15040,Sangar,Sangar,63.9241,127.4739,Russia,RU,RUS,Sakha (Yakutiya),,4633.0,1643096707
15050,Batagay,Batagay,67.656,134.635,Russia,RU,RUS,Sakha (Yakutiya),,4266.0,1643604003
15054,Omsukchan,Omsukchan,62.5333,155.8,Russia,RU,RUS,Magadanskaya Oblast’,,4201.0,1643004933
15056,Novyy Uoyan,Novyy Uoyan,56.135,111.7339,Russia,RU,RUS,Buryatiya,,4184.0,1643043728
15073,Vitim,Vitim,59.4515,112.5578,Russia,RU,RUS,Sakha (Yakutiya),,3843.0,1643662368
15077,Teeli,Teeli,51.0333,90.2333,Russia,RU,RUS,Tyva,,3732.0,1643964699
15078,Cherskiy,Cherskiy,68.7501,161.33,Russia,RU,RUS,Sakha (Yakutiya),,3707.0,1643174283
15080,Mezen’,Mezen',65.8522,44.24,Russia,RU,RUS,Arkhangel’skaya Oblast’,,3672.0,1643928515
15081,Palana,Palana,59.084,159.95,Russia,RU,RUS,Kamchatskiy Kray,,3671.0,1643584640
15082,Zyryanka,Zyryanka,65.736,150.89,Russia,RU,RUS,Sakha (Yakutiya),,3627.0,1643201511
15084,De-Kastri,De-Kastri,51.4666,140.7833,Russia,RU,RUS,Khabarovskiy Kray,,3615.0,1643988786
15088,Srednekolymsk,Srednekolymsk,67.45,153.71,Russia,RU,RUS,Sakha (Yakutiya),,3459.0,1643536960
15091,Bukachacha,Bukachacha,52.9833,116.9166,Russia,RU,RUS,Zabaykal’skiy Kray,,3372.0,1643741623
15092,Ugol’nyye Kopi,Ugol'nyye Kopi,64.7333,177.7,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,3367.0,1643017360
15095,Krasnogorsk,Krasnogorsk,48.4615,142.09,Russia,RU,RUS,Sakhalinskaya Oblast’,,3304.0,1643415310
15097,Zhigansk,Zhigansk,66.7697,123.3711,Russia,RU,RUS,Sakha (Yakutiya),,3237.0,1643742366
15098,Khatanga,Khatanga,72.0411,102.465,Russia,RU,RUS,Krasnoyarskiy Kray,,3205.0,1643018667
15104,Ust’-Maya,Ust'-Maya,60.4566,134.5433,Russia,RU,RUS,Sakha (Yakutiya),,3062.0,1643532310
15112,Saranpaul’,Saranpaul',64.2505,60.97,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,2985.0,1643184738
15125,Provideniya,Provideniya,64.4235,-173.2258,Russia,RU,RUS,,,2536.0,1643868459
15127,Chokurdakh,Chokurdakh,70.6183,147.8946,Russia,RU,RUS,Sakha (Yakutiya),,2506.0,1643382256
15133,Severo-Kuril’sk,Severo-Kuril'sk,50.6905,156.085,Russia,RU,RUS,Sakhalinskaya Oblast’,,2422.0,1643689971
15144,Egvekinot,Egvekinot,66.3221,-179.1837,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,2248.0,1643466779
15155,Evensk,Evensk,61.95,159.2333,Russia,RU,RUS,Magadanskaya Oblast’,,2024.0,1643589710
15163,Saskylakh,Saskylakh,71.9166,114.0833,Russia,RU,RUS,Sakha (Yakutiya),,1920.0,1643818493
15167,Beringovskiy,Beringovskiy,63.0655,179.3067,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1861.0,1643017874
15172,Novyy Port,Novyy Port,67.6983,72.9283,Russia,RU,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,,1790.0,1643538343
15193,Ust’-Kuyga,Ust'-Kuyga,70.0171,135.6,Russia,RU,RUS,Sakha (Yakutiya),,1517.0,1643953506
15194,El’dikan,El'dikan,60.8,135.1833,Russia,RU,RUS,Sakha (Yakutiya),,1516.0,1643197422
15206,Verkhoyansk,Verkhoyansk,67.5447,133.385,Russia,RU,RUS,Sakha (Yakutiya),,1388.0,1643386560
15216,Chumikan,Chumikan,54.7114,135.3145,Russia,RU,RUS,Khabarovskiy Kray,,1305.0,1643639466
15219,Ayan,Ayan,56.4542,138.1673,Russia,RU,RUS,Khabarovskiy Kray,,1286.0,1643586492
15224,Lavrentiya,Lavrentiya,65.5833,-171.025,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1242.0,1643889063
15240,Dikson,Dikson,73.507,80.5451,Russia,RU,RUS,Krasnoyarskiy Kray,,1113.0,1643554430
15242,Klyuchi,Klyuchi,56.3,160.85,Russia,RU,RUS,Kamchatskiy Kray,,1089.0,1643863467
15246,Omolon,Omolon,65.25,160.5,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,1050.0,1643719081
15270,Uelen,Uelen,66.1541,-169.8106,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,776.0,1643387315
15273,Yerëma,Yerema,60.3808,107.7794,Russia,RU,RUS,Irkutskaya Oblast’,,745.0,1643177367
15296,Mikhalkino,Mikhalkino,69.4244,161.4811,Russia,RU,RUS,Sakha (Yakutiya),,570.0,1643001530
15331,Sherlovaya Gora,Sherlovaya Gora,50.5306,116.3006,Russia,RU,RUS,Zabaykal’skiy Kray,,411.0,1643008235
15333,Nizhneyansk,Nizhneyansk,71.4333,136.0666,Russia,RU,RUS,Sakha (Yakutiya),,400.0,1643012685
15334,Korf,Korf,60.3321,165.8183,Russia,RU,RUS,Kamchatskiy Kray,,400.0,1643630456
15346,Shoyna,Shoyna,67.8666,44.1334,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,300.0,1643012303
15347,Bugrino,Bugrino,68.8079,49.3042,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,300.0,1643062803
15349,Put’ Lenina,Put' Lenina,68.5166,107.8,Russia,RU,RUS,Sakha (Yakutiya),,298.0,1643749671
15350,Enurmino,Enurmino,66.95,-171.8166,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,297.0,1643693470
15358,Amderma,Amderma,69.763,61.6677,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,282.0,1643719353
15361,Gubkin,Gubkin,51.2743,37.3843,Russia,RU,RUS,Belgorodskaya Oblast’,,272.0,1643378602
15395,Vikhorevka,Vikhorevka,56.0931,101.2427,Russia,RU,RUS,Irkutskaya Oblast’,,166.0,1643023865
15419,Gyda,Gyda,70.8814,78.4661,Russia,RU,RUS,Yamalo-Nenetskiy Avtonomnyy Okrug,,10.0,1643172565
15421,Tiyerbes,Tiyerbes,64.3761,120.5469,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643794725
15423,Yessey,Yessey,68.4837,102.1666,Russia,RU,RUS,Krasnoyarskiy Kray,,10.0,1643816547
15424,Manily,Manily,62.55,165.3,Russia,RU,RUS,Kamchatskiy Kray,,10.0,1643235167
15425,Zhilinda,Zhilinda,70.1337,114.0,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643497497
15426,Ust’-Olenëk,Ust'-Olenek,72.9978,119.7729,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643349100
15428,Logashkino,Logashkino,70.8504,153.9,Russia,RU,RUS,Sakha (Yakutiya),,0.0,1643050775
15432,Vorontsovo,Vorontsovo,71.6983,83.5642,Russia,RU,RUS,Krasnoyarskiy Kray,,100.0,1643504976
15433,Mukhomornoye,Mukhomornoye,66.4171,173.3333,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,100.0,1643631484
15442,Kovda,Kovda,66.6903,32.8702,Russia,RU,RUS,Murmanskaya Oblast’,,20.0,1643959579
15444,Numto,Numto,63.6667,71.3333,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,10.0,1643985006
15445,Peregrebnoye,Peregrebnoye,62.967,65.0859,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,10.0,1643322655
15446,Lar’yak,Lar'yak,61.1012,80.2514,Russia,RU,RUS,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,,10.0,1643861109
15451,Ul’kan,Ul'kan,55.9004,107.7833,Russia,RU,RUS,Irkutskaya Oblast’,,10.0,1643020424
15454,Bol’sheretsk,Bol'sheretsk,52.439,156.3594,Russia,RU,RUS,Kamchatskiy Kray,,10.0,1643981807
15455,Karamken,Karamken,60.2004,151.1666,Russia,RU,RUS,Magadanskaya Oblast’,,10.0,1643511192
15456,Strelka,Strelka,61.867,152.2502,Russia,RU,RUS,Magadanskaya Oblast’,,10.0,1643297872
15458,Ust’-Nyukzha,Ust'-Nyukzha,56.5312,121.6131,Russia,RU,RUS,Amurskaya Oblast’,,10.0,1643347046
15460,Khorgo,Khorgo,73.4833,113.63,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643550363
15461,Varnek,Varnek,69.7301,60.0636,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,10.0,1643378778
15462,Indiga,Indiga,67.6898,49.0166,Russia,RU,RUS,Nenetskiy Avtonomnyy Okrug,,10.0,1643522900
15463,Podkamennaya Tunguska,Podkamennaya Tunguska,61.5995,90.1236,Russia,RU,RUS,Krasnoyarskiy Kray,,10.0,1643764711
15464,Komsa,Komsa,61.868,89.2577,Russia,RU,RUS,Krasnoyarskiy Kray,,10.0,1643255641
15465,Omchak,Omchak,61.6333,147.9167,Russia,RU,RUS,Magadanskaya Oblast’,,10.0,1643827519
15466,Trofimovsk,Trofimovsk,72.5997,127.0337,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643214114
15467,Sagastyr,Sagastyr,73.3779,126.5924,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643535665
15468,Utkholok,Utkholok,57.5504,157.2333,Russia,RU,RUS,Kamchatskiy Kray,,10.0,1643251905
15469,Siglan,Siglan,59.0337,152.4166,Russia,RU,RUS,Magadanskaya Oblast’,,10.0,1643408923
15470,Pakhachi,Pakhachi,60.5816,169.05,Russia,RU,RUS,Kamchatskiy Kray,,10.0,1643406349
15471,Tunguskhaya,Tunguskhaya,64.9004,125.25,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643610062
15472,Chagda,Chagda,60.1,133.9,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643773533
15473,Il’pyrskiy,Il'pyrskiy,59.9674,164.172,Russia,RU,RUS,Kamchatskiy Kray,,10.0,1643660854
15474,Shalaurova,Shalaurova,73.2204,143.1833,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643617349
15476,Olenëk,Olenek,68.525,112.45,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643535703
15477,Matochkin Shar,Matochkin Shar,73.27,56.4497,Russia,RU,RUS,Arkhangel’skaya Oblast’,,10.0,1643843865
15478,Zvëzdnyy,Zvezdnyy,70.9566,-179.59,Russia,RU,RUS,Chukotskiy Avtonomnyy Okrug,,10.0,1643877771
15479,Agapa,Agapa,71.4504,89.25,Russia,RU,RUS,Krasnoyarskiy Kray,,10.0,1643009087
15480,Starorybnoye,Starorybnoye,72.7666,104.8,Russia,RU,RUS,Krasnoyarskiy Kray,,10.0,1643724242
15481,Menkerya,Menkerya,67.9886,123.3505,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643637503
15482,Tukchi,Tukchi,57.367,139.5,Russia,RU,RUS,Khabarovskiy Kray,,10.0,1643472801
15483,Khakhar’,Khakhar',57.6666,135.43,Russia,RU,RUS,Khabarovskiy Kray,,10.0,1643315253
15484,Zemlya Bunge,Zemlya Bunge,74.8983,142.105,Russia,RU,RUS,Sakha (Yakutiya),,10.0,1643720805
15490,Ambarchik,Ambarchik,69.651,162.3336,Russia,RU,RUS,Sakha (Yakutiya),,0.0,1643739159
15491,Nordvik,Nordvik,74.0165,111.51,Russia,RU,RUS,Krasnoyarskiy Kray,,0.0,1643587468
16,Manila,Manila,14.6042,120.9822,Philippines,PH,PHL,Manila,primary,11100000.0,1608618140
137,Quezon City,Quezon City,14.6504,121.03,Philippines,PH,PHL,Quezon,admin,2761720.0,1608974097
340,Davao,Davao,7.11,125.63,Philippines,PH,PHL,Davao,admin,1402000.0,1608906877
426,Cagayan de Oro,Cagayan de Oro,8.4508,124.6853,Philippines,PH,PHL,Cagayan de Oro,admin,1121561.0,1608831546
645,General Santos,General Santos,6.1108,125.1747,Philippines,PH,PHL,General Santos,admin,950530.0,1608171585
647,Bacolod,Bacolod,10.6317,122.9817,Philippines,PH,PHL,Bacolod,admin,949354.0,1608244137
742,Cebu City,Cebu City,10.32,123.9001,Philippines,PH,PHL,Cebu,admin,815000.0,1608136151
778,Zamboanga City,Zamboanga City,6.92,122.08,Philippines,PH,PHL,Zamboanga,admin,773000.0,1608189351
808,Naga City,Naga City,13.6192,123.1814,Philippines,PH,PHL,Naga,admin,741635.0,1608775993
1110,Iligan,Iligan,8.1712,124.2154,Philippines,PH,PHL,Iligan,admin,464599.0,1608000268
1143,Baguio City,Baguio City,16.43,120.5699,Philippines,PH,PHL,Baguio,admin,447824.0,1608164766
1190,Batangas,Batangas,13.7817,121.0217,Philippines,PH,PHL,Batangas,admin,424508.0,1608417616
1231,Pasay City,Pasay City,14.5504,121.0,Philippines,PH,PHL,Pasay,admin,403064.0,1608448280
1276,Iloilo,Iloilo,10.705,122.545,Philippines,PH,PHL,Iloilo,admin,387681.0,1608875987
1477,Legazpi City,Legazpi City,13.17,123.75,Philippines,PH,PHL,Albay,admin,320081.0,1608693683
1506,Angeles City,Angeles City,15.1451,120.5451,Philippines,PH,PHL,Angeles,admin,314493.0,1608036027
1540,Olongapo,Olongapo,14.8296,120.2828,Philippines,PH,PHL,Olongapo,admin,304388.0,1608001640
1633,Cadiz,Cadiz,10.9587,123.3086,Philippines,PH,PHL,Negros Occidental,,283157.0,1608224037
1648,Tacloban,Tacloban,11.2504,125.0,Philippines,PH,PHL,Tacloban,admin,280006.0,1608710592
1650,Cotabato,Cotabato,7.2169,124.2484,Philippines,PH,PHL,Cotabato,admin,279519.0,1608753128
1841,San Pablo,San Pablo,14.0696,121.3226,Philippines,PH,PHL,Laguna,,240830.0,1608801564
1971,Cabanatuan City,Cabanatuan City,15.5021,120.9617,Philippines,PH,PHL,Nueva Ecija,,220250.0,1608247694
2039,Laoag,Laoag,18.1988,120.5936,Philippines,PH,PHL,Ilocos Norte,admin,207048.0,1608043510
2171,Butuan,Butuan,8.9495,125.5436,Philippines,PH,PHL,Butuan,admin,190557.0,1608000722
2224,Tarlac City,Tarlac City,15.4838,120.5834,Philippines,PH,PHL,Tarlac,admin,183930.0,1608237027
2377,Ormoc,Ormoc,11.0643,124.6075,Philippines,PH,PHL,Ormoc,admin,167584.0,1608269612
2416,Dagupan City,Dagupan City,16.0479,120.3408,Philippines,PH,PHL,Dagupan,admin,163676.0,1608530964
2453,Pagadian,Pagadian,7.853,123.507,Philippines,PH,PHL,Zamboanga del Sur,admin,159590.0,1608329397
2480,Puerto Princesa,Puerto Princesa,9.7543,118.7444,Philippines,PH,PHL,Puerto Princesa,admin,157144.0,1608455700
2997,Tuguegarao,Tuguegarao,17.6131,121.7269,Philippines,PH,PHL,Cagayan,admin,115105.0,1608110634
3224,Roxas City,Roxas City,11.5853,122.7511,Philippines,PH,PHL,Capiz,admin,102688.0,1608344583
3288,Ozamiz City,Ozamiz City,8.1462,123.8444,Philippines,PH,PHL,Misamis Occidental,,97806.0,1608100412
3397,Surigao,Surigao,9.7843,125.4888,Philippines,PH,PHL,Surigao del Norte,admin,87832.0,1608611556
3628,Calbayog City,Calbayog City,12.0672,124.6042,Philippines,PH,PHL,Samar,,67921.0,1608088739
3940,Vigan,Vigan,17.5747,120.3869,Philippines,PH,PHL,Ilocos Sur,admin,48545.0,1608368724
5172,Magugpo Poblacion,Magugpo Poblacion,7.3821,125.8017,Philippines,PH,PHL,Davao del Norte,,6726.0,1608255342
5190,San Carlos,San Carlos,10.5504,123.38,Philippines,PH,PHL,Negros Occidental,,6353.0,1608048026
5340,Gingoog,Gingoog,8.8304,125.13,Philippines,PH,PHL,Misamis Oriental,,218.0,1608630986
5342,Antipolo,Antipolo,14.5886,121.1757,Philippines,PH,PHL,Rizal,admin,,1608824345
5343,Navotas,Navotas,14.6477,120.9591,Philippines,PH,PHL,Navotas,admin,,1608538447
5344,Mandaluyong City,Mandaluyong City,14.5832,121.0409,Philippines,PH,PHL,Mandaluyong,admin,,1608166320
5345,Mandaue City,Mandaue City,10.3237,123.9436,Philippines,PH,PHL,Mandaue,admin,,1608794590
5346,Pasig City,Pasig City,14.5604,121.0812,Philippines,PH,PHL,Pasig,admin,,1608278212
5349,Caloocan City,Caloocan City,14.6492,120.9826,Philippines,PH,PHL,Caloocan,admin,,1608897690
5350,San Juan,San Juan,14.6,121.0333,Philippines,PH,PHL,San Juan,admin,,1608817515
5351,Valenzuela,Valenzuela,14.6936,120.9656,Philippines,PH,PHL,Valenzuela,admin,,1608492120
5352,City of Parañaque,City of Paranaque,14.4978,120.9907,Philippines,PH,PHL,Parañaque,admin,,1608379532
5353,Lucena,Lucena,13.9348,121.6127,Philippines,PH,PHL,Lucena,admin,,1608000461
5354,Masbate,Masbate,12.3687,123.6225,Philippines,PH,PHL,Masbate,admin,,1608802236
5356,Tandag,Tandag,9.0783,126.1986,Philippines,PH,PHL,Surigao del Sur,admin,,1608155856
5360,Malabon,Malabon,14.6691,120.972,Philippines,PH,PHL,Malabon,admin,,1608045841
5364,Oroquieta,Oroquieta,8.4859,123.8048,Philippines,PH,PHL,Misamis Occidental,admin,,1608239509
5368,Catarman,Catarman,12.4989,124.6377,Philippines,PH,PHL,Northern Samar,admin,,1608432162
5373,La Trinidad,La Trinidad,16.4556,120.5903,Philippines,PH,PHL,Benguet,admin,,1608000107
5374,Marawi City,Marawi City,8.0034,124.2839,Philippines,PH,PHL,Lanao del Sur,admin,,1608812117
5375,Taguig City,Taguig City,14.5289,121.0723,Philippines,PH,PHL,Taguig,admin,,1608766695
5378,Lapu-Lapu City,Lapu-Lapu City,10.3103,123.9494,Philippines,PH,PHL,Lapu-Lapu,admin,,1608430676
5382,Balanga,Balanga,14.6761,120.5361,Philippines,PH,PHL,Bataan,admin,,1608467104
5383,Santiago,Santiago,16.6881,121.5472,Philippines,PH,PHL,Santiago,admin,,1608477470
